repos_number,followers,seniority,label
30,11,middle,1
35,10,middle,1
2,6,junior,0
3,6,junior,0
6,9,junior,0
14,7,junior,0
21,12,junior,0
8,6,junior,0
15,12,junior,0
38,9,middle,1
129,7,senior,2
16,7,junior,0
8,9,junior,0
9,9,junior,0
10,10,junior,0
11,11,junior,0
45,12,middle,1
1,8,junior,0
2,8,junior,0
10,6,junior,0
27,11,middle,1
3,8,junior,0
48,9,middle,1
14,12,junior,0
12,6,junior,0
55,10,middle,1
25,6,junior,0
14,7,junior,0
23,6,junior,0
9,6,junior,0
2,6,junior,0
25,6,junior,0
2,7,junior,0
28,12,middle,1
6,9,junior,0
23,6,junior,0
11,7,junior,0
14,12,junior,0
45,7,middle,1
66,6,middle,1
4,6,junior,0
8,6,junior,0
23,6,junior,0
5,6,junior,0
11,8,junior,0
7,11,junior,0
64,6,middle,1
11,7,junior,0
6,10,junior,0
17,6,junior,0
86,7,senior,2
15,8,junior,0
50,8,middle,1
22,11,junior,0
7,6,junior,0
22,8,junior,0
31,7,middle,1
40,13,middle,1
0,8,junior,0
62,9,middle,1
7,6,junior,0
26,6,middle,1
9,7,junior,0
12,7,junior,0
19,8,junior,0
38,10,middle,1
8,6,junior,0
43,10,middle,1
23,7,junior,0
6,6,junior,0
10,7,junior,0
46,10,middle,1
16,9,junior,0
55,10,middle,1
26,7,middle,1
23,10,junior,0
7,6,junior,0
24,7,junior,0
18,8,junior,0
24,6,junior,0
60,7,middle,1
33,11,middle,1
14,12,junior,0
6,7,junior,0
39,7,middle,1
5,11,junior,0
31,12,middle,1
48,6,middle,1
18,7,junior,0
4,6,junior,0
21,6,junior,0
18,9,junior,0
19,9,junior,0
12,7,junior,0
12,10,junior,0
11,11,junior,0
6,6,junior,0
25,12,middle,1
18,10,junior,0
15,9,junior,0
32,8,middle,1
31,6,middle,1
9,9,junior,0
4,6,junior,0
6,11,junior,0
46,10,middle,1
19,6,junior,0
39,12,middle,1
34,12,middle,1
59,7,middle,1
33,8,middle,1
30,6,middle,1
26,7,middle,1
12,10,junior,0
52,9,middle,1
16,6,junior,0
34,7,middle,1
39,12,middle,1
11,8,junior,0
7,7,junior,0
6,9,junior,0
29,12,middle,1
6,7,junior,0
1,6,junior,0
74,9,middle,1
21,6,junior,0
24,8,junior,0
15,7,junior,0
7,6,junior,0
41,6,middle,1
10,8,junior,0
76,6,middle,1
20,7,junior,0
5,7,junior,0
12,6,junior,0
1,6,junior,0
24,8,junior,0
25,6,junior,0
28,7,middle,1
20,8,junior,0
59,7,middle,1
1,8,junior,0
11,6,junior,0
12,7,junior,0
11,9,junior,0
2,6,junior,0
0,11,junior,0
20,12,junior,0
12,9,junior,0
4,7,junior,0
17,6,junior,0
35,6,middle,1
27,6,middle,1
11,6,junior,0
15,12,junior,0
28,6,middle,1
0,7,junior,0
10,6,junior,0
8,6,junior,0
28,6,middle,1
7,8,junior,0
23,9,junior,0
23,7,junior,0
30,11,middle,1
20,11,junior,0
6,11,junior,0
18,7,junior,0
57,10,middle,1
7,11,junior,0
25,9,middle,1
27,6,middle,1
5,7,junior,0
31,6,middle,1
19,7,junior,0
2,6,junior,0
22,11,junior,0
3,12,junior,0
50,10,middle,1
24,12,middle,1
4,7,junior,0
22,11,junior,0
16,7,junior,0
13,7,junior,0
26,10,middle,1
3,6,junior,0
20,7,junior,0
1,12,junior,0
19,6,junior,0
16,9,junior,0
31,10,middle,1
160,11,senior,2
60,6,middle,1
7,9,junior,0
30,6,middle,1
20,11,junior,0
8,8,junior,0
45,8,middle,1
4,9,junior,0
7,7,junior,0
8,8,junior,0
8,11,junior,0
13,6,junior,0
26,9,middle,1
17,6,junior,0
17,11,junior,0
8,12,junior,0
9,10,junior,0
23,10,junior,0
44,9,middle,1
4,6,junior,0
9,9,junior,0
20,7,junior,0
6,8,junior,0
24,12,middle,1
8,12,junior,0
4,10,junior,0
1,9,junior,0
38,9,middle,1
25,9,middle,1
22,8,junior,0
5,6,junior,0
5,8,junior,0
9,7,junior,0
13,6,junior,0
148,8,senior,2
1,8,junior,0
18,6,junior,0
10,12,junior,0
13,8,junior,0
49,7,middle,1
7,10,junior,0
9,6,junior,0
22,8,junior,0
8,8,junior,0
13,8,junior,0
25,6,junior,0
3,9,junior,0
1,10,junior,0
5,8,junior,0
19,8,junior,0
10,9,junior,0
0,6,junior,0
8,7,junior,0
4,7,junior,0
0,7,junior,0
5,12,junior,0
78,9,middle,1
32,7,middle,1
19,9,junior,0
14,7,junior,0
35,9,middle,1
9,11,junior,0
42,10,middle,1
19,6,junior,0
2,12,junior,0
1,9,junior,0
1,7,junior,0
46,8,middle,1
1,6,junior,0
12,10,junior,0
44,6,middle,1
6,9,junior,0
3,6,junior,0
13,9,junior,0
18,12,junior,0
13,12,junior,0
20,6,junior,0
35,7,middle,1
59,12,middle,1
0,11,junior,0
14,9,junior,0
20,7,junior,0
34,7,middle,1
31,8,middle,1
7,6,junior,0
1,7,junior,0
6,10,junior,0
2,6,junior,0
47,11,middle,1
28,8,middle,1
24,9,junior,0
24,12,middle,1
71,12,middle,1
5,7,junior,0
3,8,junior,0
18,7,junior,0
12,9,junior,0
14,12,junior,0
16,8,junior,0
21,7,junior,0
25,7,junior,0
2,7,junior,0
12,9,junior,0
12,10,junior,0
10,8,junior,0
4,10,junior,0
19,7,junior,0
17,6,junior,0
19,9,junior,0
18,6,junior,0
6,7,junior,0
8,11,junior,0
22,12,junior,0
52,10,middle,1
37,7,middle,1
49,10,middle,1
0,6,junior,0
62,6,middle,1
8,6,junior,0
30,12,middle,1
19,9,junior,0
7,10,junior,0
11,6,junior,0
3,8,junior,0
31,8,middle,1
79,9,senior,2
6,10,junior,0
27,10,middle,1
7,10,junior,0
6,10,junior,0
23,8,junior,0
31,8,middle,1
3,11,junior,0
59,6,middle,1
11,6,junior,0
48,7,middle,1
49,10,middle,1
4,9,junior,0
11,12,junior,0
19,9,junior,0
9,11,junior,0
7,6,junior,0
28,8,middle,1
4,12,junior,0
2,12,junior,0
4,8,junior,0
52,6,middle,1
27,9,middle,1
63,11,middle,1
26,9,middle,1
16,6,junior,0
8,6,junior,0
10,8,junior,0
13,6,junior,0
1,7,junior,0
6,6,junior,0
15,6,junior,0
23,7,junior,0
27,9,middle,1
32,9,middle,1
6,6,junior,0
4,7,junior,0
6,9,junior,0
2,8,junior,0
53,10,middle,1
7,8,junior,0
5,7,junior,0
40,11,middle,1
40,6,middle,1
5,6,junior,0
16,7,junior,0
8,7,junior,0
15,7,junior,0
31,8,middle,1
19,9,junior,0
79,12,senior,2
6,10,junior,0
19,8,junior,0
7,6,junior,0
53,8,middle,1
10,11,junior,0
17,6,junior,0
23,8,junior,0
35,8,middle,1
10,10,junior,0
20,7,junior,0
49,6,middle,1
17,6,junior,0
22,7,junior,0
78,7,middle,1
14,12,junior,0
30,11,middle,1
34,11,middle,1
12,7,junior,0
30,6,middle,1
15,7,junior,0
37,12,middle,1
13,7,junior,0
7,7,junior,0
2,8,junior,0
8,8,junior,0
4,21,junior,0
19,30,middle,1
62,34,middle,1
13,24,junior,0
27,27,middle,1
42,20,middle,1
51,314,architect,4
47,29,middle,1
9,37,junior,0
135,95,senior,2
9,84,principal,3
30,27,middle,1
52,58,middle,1
38,38,middle,1
3,21,junior,0
19,95,principal,3
49,39,middle,1
8,18,junior,0
0,30,junior,0
38,19,middle,1
17,21,junior,0
81,21,senior,2
3,27,junior,0
22,39,middle,1
66,22,middle,1
37,26,middle,1
9,19,junior,0
74,18,middle,1
31,35,middle,1
34,37,middle,1
21,26,middle,1
34,86,principal,3
10,76,middle,1
89,34,senior,2
41,57,middle,1
24,126,principal,3
17,22,junior,0
44,32,middle,1
19,64,middle,1
18,20,junior,0
6,22,junior,0
16,54,middle,1
7,21,junior,0
32,19,middle,1
33,81,principal,3
100,21,senior,2
11,25,junior,0
21,38,middle,1
65,38,middle,1
32,20,middle,1
12,23,junior,0
29,22,middle,1
7,21,junior,0
67,137,principal,3
22,52,middle,1
96,20,senior,2
31,126,principal,3
22,38,middle,1
35,27,middle,1
13,26,junior,0
148,78,senior,2
93,94,principal,3
8,21,junior,0
26,126,principal,3
106,119,principal,3
43,26,middle,1
13,38,middle,1
85,24,senior,2
4,35,junior,0
182,570,architect,4
56,59,middle,1
11,262,architect,4
31,29,middle,1
54,36,middle,1
19,72,middle,1
65,67,middle,1
107,539,architect,4
18,23,junior,0
27,40,middle,1
80,19,senior,2
37,28,middle,1
38,205,principal,3
6,110,principal,3
22,348,architect,4
6,24,junior,0
32,23,middle,1
8,26,junior,0
44,21,middle,1
18,155,principal,3
18,37,middle,1
20,46,middle,1
28,26,middle,1
24,27,middle,1
26,87,principal,3
69,27,middle,1
83,24,senior,2
28,82,principal,3
45,33,middle,1
70,43,middle,1
5,33,junior,0
2,19,junior,0
27,21,middle,1
8,41,junior,0
56,26,middle,1
18,23,junior,0
32,18,middle,1
29,82,principal,3
11,118,principal,3
114,46,senior,2
48,60,middle,1
8,19,junior,0
6,71,middle,1
21,22,middle,1
33,156,principal,3
122,60,senior,2
37,55,middle,1
44,20,middle,1
43,22,middle,1
52,35,middle,1
22,44,middle,1
30,25,middle,1
11,22,junior,0
100,35,senior,2
26,25,middle,1
20,59,middle,1
69,62,middle,1
130,30,senior,2
84,210,principal,3
9,364,architect,4
23,42,middle,1
58,21,middle,1
29,44,middle,1
4,39,junior,0
83,35,senior,2
11,20,junior,0
10,32,junior,0
42,21,middle,1
1,23,junior,0
11,41,middle,1
14,73,middle,1
4,38,junior,0
37,32,middle,1
13,26,junior,0
25,18,middle,1
20,50,middle,1
23,37,middle,1
19,20,junior,0
10,25,junior,0
23,226,principal,3
31,24,middle,1
28,30,middle,1
18,24,middle,1
7,21,junior,0
112,84,senior,2
41,34,middle,1
49,40,middle,1
9,27,junior,0
63,48,middle,1
23,22,middle,1
26,23,middle,1
39,41,middle,1
11,31,junior,0
31,21,middle,1
42,32,middle,1
94,45,senior,2
57,24,middle,1
40,65,middle,1
11,18,junior,0
7,24,junior,0
9,44,junior,0
22,20,middle,1
4,22,junior,0
53,31,middle,1
31,25,middle,1
8,47,middle,1
9,112,principal,3
28,39,middle,1
27,150,principal,3
70,109,principal,3
34,33,middle,1
38,41,middle,1
36,18,middle,1
170,133,senior,2
38,18,middle,1
44,21,middle,1
18,18,junior,0
2,26,junior,0
25,38,middle,1
8,21,junior,0
56,90,principal,3
99,73,senior,2
56,44,middle,1
39,122,principal,3
75,67,senior,2
13,18,junior,0
5,28,junior,0
52,21,middle,1
37,21,middle,1
68,29,middle,1
29,84,principal,3
58,61,middle,1
54,106,principal,3
16,25,junior,0
10,39,junior,0
23,45,middle,1
72,138,principal,3
21,145,principal,3
39,170,principal,3
144,47,senior,2
122,230,principal,3
50,23,middle,1
112,22,senior,2
8,26,junior,0
73,32,middle,1
28,64,middle,1
42,26,middle,1
25,47,middle,1
3,25,junior,0
21,35,middle,1
6,31,junior,0
2,38,junior,0
42,22,middle,1
122,74,senior,2
60,30,middle,1
8,26,junior,0
19,18,junior,0
40,27,middle,1
2,87,principal,3
49,72,middle,1
27,19,middle,1
59,21,middle,1
16,82,principal,3
36,128,principal,3
6,114,principal,3
33,37,middle,1
37,57,middle,1
18,21,junior,0
15,18,junior,0
8,23,junior,0
19,42,middle,1
16,35,middle,1
58,45,middle,1
6,18,junior,0
14,23,junior,0
13,37,middle,1
60,27,middle,1
16,49,middle,1
8,23,junior,0
37,18,middle,1
132,25,senior,2
16,136,principal,3
19,27,middle,1
16,54,middle,1
12,25,junior,0
8,20,junior,0
61,27,middle,1
218,441,architect,4
27,20,middle,1
39,31,middle,1
69,19,middle,1
59,20,middle,1
108,23,senior,2
83,27,senior,2
2,20,junior,0
40,56,middle,1
34,31,middle,1
4,36,junior,0
36,28,middle,1
21,20,middle,1
22,23,middle,1
70,88,principal,3
42,111,principal,3
51,38,middle,1
110,31,senior,2
5,19,junior,0
106,87,senior,2
43,29,middle,1
221,110,senior,2
21,20,middle,1
44,18,middle,1
28,40,middle,1
53,66,middle,1
18,18,junior,0
37,33,middle,1
13,19,junior,0
24,366,architect,4
27,24,middle,1
59,575,architect,4
49,204,principal,3
36,103,principal,3
16,27,junior,0
42,383,architect,4
25,34,middle,1
21,25,middle,1
17,45,middle,1
28,33,middle,1
4,104,principal,3
46,32,middle,1
42,20,middle,1
54,27,middle,1
12,41,middle,1
10,23,junior,0
8,65,middle,1
41,37,middle,1
60,26,middle,1
17,33,middle,1
172,97,senior,2
121,83,senior,2
33,19,middle,1
15,24,junior,0
76,34,senior,2
109,59,senior,2
45,23,middle,1
18,156,principal,3
54,28,middle,1
117,393,architect,4
26,23,middle,1
38,18,middle,1
28,34,middle,1
6,35,junior,0
43,28,middle,1
46,68,middle,1
9,26,junior,0
26,19,middle,1
15,53,middle,1
59,33,middle,1
36,37,middle,1
177,58,senior,2
32,18,middle,1
218,99,senior,2
23,114,principal,3
1,18,junior,0
33,23,middle,1
13,29,junior,0
20,44,middle,1
232,53,senior,2
23,19,middle,1
5,20,junior,0
32,108,principal,3
25,22,middle,1
12,18,junior,0
42,18,middle,1
19,23,middle,1
86,52,senior,2
107,33,senior,2
76,60,senior,2
98,106,principal,3
45,39,middle,1
63,37,middle,1
45,29,middle,1
21,29,middle,1
72,311,architect,4
42,21,middle,1
88,95,principal,3
22,41,middle,1
51,42,middle,1
14,42,middle,1
139,139,principal,3
24,19,middle,1
67,19,middle,1
16,23,junior,0
2,69,middle,1
12,19,junior,0
12,27,junior,0
2,34,junior,0
70,78,principal,3
38,18,middle,1
40,98,principal,3
31,36,middle,1
8,29,junior,0
141,24,senior,2
30,23,middle,1
15,32,middle,1
19,49,middle,1
12,18,junior,0
58,47,middle,1
74,21,middle,1
8,21,junior,0
7,27,junior,0
27,29,middle,1
69,113,principal,3
13,32,junior,0
67,18,middle,1
4,24,junior,0
69,61,middle,1
13,33,junior,0
7,27,junior,0
12,21,junior,0
43,41,middle,1
35,43,middle,1
23,70,middle,1
89,26,senior,2
29,29,middle,1
26,28,middle,1
9,39,junior,0
17,21,junior,0
55,18,middle,1
9,19,junior,0
10,23,junior,0
17,34,middle,1
41,20,middle,1
6,19,junior,0
7,31,junior,0
58,28,middle,1
59,37,middle,1
37,43,middle,1
12,280,architect,4
45,28,middle,1
176,27,senior,2
12,65,middle,1
25,18,middle,1
16,25,junior,0
38,161,principal,3
3,25,junior,0
6,18,junior,0
16,183,principal,3
7,48,junior,0
46,23,middle,1
30,42,middle,1
51,29,middle,1
31,189,principal,3
32,25,middle,1
90,36,senior,2
47,42,middle,1
10,34,junior,0
52,29,middle,1
197,199,principal,3
42,101,principal,3
28,31,middle,1
10,29,junior,0
34,47,middle,1
49,22,middle,1
21,26,middle,1
61,24,middle,1
10,57,middle,1
40,22,middle,1
64,57,middle,1
132,149,principal,3
34,51,middle,1
31,20,middle,1
69,45,middle,1
16,107,principal,3
6,42,junior,0
45,18,middle,1
103,49,senior,2
28,202,principal,3
141,153,principal,3
10,23,junior,0
49,54,middle,1
74,47,senior,2
39,47,middle,1
17,83,principal,3
28,24,middle,1
176,35,senior,2
22,27,middle,1
7,23,junior,0
28,49,middle,1
57,23,middle,1
68,33,middle,1
22,29,middle,1
40,31,middle,1
36,59,middle,1
57,22,middle,1
18,18,junior,0
21,26,middle,1
29,45,middle,1
6,32,junior,0
58,64,middle,1
16,349,architect,4
18,18,junior,0
89,25,senior,2
115,79,senior,2
28,21,middle,1
10,19,junior,0
41,313,architect,4
25,22,middle,1
49,58,middle,1
90,26,senior,2
3,22,junior,0
59,29,middle,1
26,32,middle,1
13,33,junior,0
2,28,junior,0
50,29,middle,1
142,25,senior,2
20,88,principal,3
54,28,middle,1
7,19,junior,0
99,18,senior,2
37,18,middle,1
17,20,junior,0
63,26,middle,1
35,39,middle,1
14,61,middle,1
37,40,middle,1
43,37,middle,1
28,18,middle,1
77,166,principal,3
18,33,middle,1
6,18,junior,0
207,29,senior,2
143,119,senior,2
12,39,middle,1
26,30,middle,1
5,71,middle,1
37,36,middle,1
52,235,principal,3
12,42,middle,1
58,73,middle,1
55,52,middle,1
2,523,architect,4
43,29,middle,1
31,18,middle,1
30,20,middle,1
48,37,middle,1
17,35,middle,1
6,30,junior,0
108,31,senior,2
129,50,senior,2
63,52,middle,1
30,18,middle,1
59,121,principal,3
6,104,principal,3
16,18,junior,0
22,37,middle,1
2,56,junior,0
13,103,principal,3
48,25,middle,1
9,30,junior,0
62,36,middle,1
25,20,middle,1
14,45,middle,1
13,24,junior,0
38,34,middle,1
5,33,junior,0
88,331,architect,4
13,21,junior,0
36,18,middle,1
47,30,middle,1
28,45,middle,1
27,28,middle,1
31,29,middle,1
6,22,junior,0
20,40,middle,1
15,24,junior,0
57,74,middle,1
21,22,middle,1
57,19,middle,1
139,59,senior,2
117,84,senior,2
10,23,junior,0
0,26,junior,0
10,29,junior,0
59,26,middle,1
13,21,junior,0
6,20,junior,0
0,66,middle,1
49,51,middle,1
133,219,principal,3
11,80,middle,1
15,77,middle,1
27,26,middle,1
23,88,principal,3
14,27,junior,0
15,31,middle,1
224,67,senior,2
20,221,principal,3
25,38,middle,1
6,44,junior,0
35,30,middle,1
18,18,junior,0
40,27,middle,1
47,18,middle,1
27,57,middle,1
146,80,senior,2
19,38,middle,1
56,25,middle,1
53,69,middle,1
103,33,senior,2
18,18,junior,0
11,47,middle,1
18,46,middle,1
18,23,junior,0
25,51,middle,1
66,144,principal,3
10,46,middle,1
19,36,middle,1
10,19,junior,0
37,116,principal,3
182,85,senior,2
30,39,middle,1
15,20,junior,0
21,26,middle,1
33,49,middle,1
91,283,architect,4
9,167,principal,3
10,19,junior,0
25,24,middle,1
89,28,senior,2
121,22,senior,2
192,90,senior,2
26,35,middle,1
60,405,architect,4
74,24,middle,1
17,22,junior,0
22,63,middle,1
11,19,junior,0
45,39,middle,1
61,67,middle,1
41,18,middle,1
15,201,principal,3
71,167,principal,3
25,405,architect,4
15,18,junior,0
118,26,senior,2
13,18,junior,0
43,78,middle,1
28,40,middle,1
168,19,senior,2
6,20,junior,0
57,65,middle,1
3,22,junior,0
31,265,architect,4
47,18,middle,1
15,20,junior,0
26,20,middle,1
12,113,principal,3
87,54,senior,2
25,40,middle,1
53,25,middle,1
32,420,architect,4
33,29,middle,1
38,57,middle,1
47,25,middle,1
49,31,middle,1
19,49,middle,1
6,27,junior,0
19,20,junior,0
32,31,middle,1
16,31,middle,1
21,21,middle,1
28,18,middle,1
25,25,middle,1
21,196,principal,3
36,35,middle,1
64,83,principal,3
47,181,principal,3
27,110,principal,3
37,82,principal,3
9,58,middle,1
14,23,junior,0
55,30,middle,1
17,29,middle,1
28,39,middle,1
12,62,middle,1
46,79,principal,3
41,34,middle,1
46,32,middle,1
32,18,middle,1
23,59,middle,1
31,45,middle,1
20,28,middle,1
1,27,junior,0
24,34,middle,1
81,71,senior,2
1,24,junior,0
14,28,junior,0
11,115,principal,3
124,40,senior,2
32,31,middle,1
10,18,junior,0
24,60,middle,1
45,58,middle,1
17,126,principal,3
22,23,middle,1
5,171,principal,3
95,298,architect,4
13,20,junior,0
14,20,junior,0
32,78,middle,1
3,198,principal,3
22,18,middle,1
148,401,architect,4
19,45,middle,1
13,25,junior,0
4,18,junior,0
13,88,principal,3
23,77,middle,1
54,58,middle,1
12,25,junior,0
19,19,junior,0
24,72,middle,1
6,20,junior,0
8,25,junior,0
18,53,middle,1
17,32,middle,1
7,26,junior,0
8,18,junior,0
180,333,architect,4
8,22,junior,0
13,21,junior,0
12,20,junior,0
14,62,middle,1
31,32,middle,1
6,98,principal,3
63,29,middle,1
50,49,middle,1
15,42,middle,1
24,52,middle,1
69,126,principal,3
24,34,middle,1
14,30,junior,0
10,24,junior,0
17,21,junior,0
16,76,middle,1
1,21,junior,0
18,23,middle,1
14,21,junior,0
97,23,senior,2
29,35,middle,1
12,51,middle,1
4,19,junior,0
61,44,middle,1
20,19,junior,0
35,18,middle,1
104,74,senior,2
121,112,principal,3
25,134,principal,3
38,60,middle,1
62,482,architect,4
83,36,senior,2
18,58,middle,1
4,18,junior,0
9,22,junior,0
61,19,middle,1
145,179,principal,3
29,21,middle,1
30,26,middle,1
12,21,junior,0
6,18,junior,0
9,24,junior,0
61,94,principal,3
20,35,middle,1
13,23,junior,0
25,29,middle,1
22,156,principal,3
55,72,middle,1
118,252,architect,4
163,18,senior,2
42,42,middle,1
58,26,middle,1
57,55,middle,1
14,23,junior,0
26,33,middle,1
72,66,senior,2
77,20,senior,2
50,35,middle,1
35,32,middle,1
24,24,middle,1
112,315,architect,4
2,22,junior,0
9,64,middle,1
59,47,middle,1
35,24,middle,1
94,21,senior,2
94,77,senior,2
75,26,middle,1
20,37,middle,1
29,38,middle,1
59,42,middle,1
13,28,junior,0
46,29,middle,1
30,40,middle,1
24,19,middle,1
6,28,junior,0
25,47,middle,1
42,20,middle,1
8,21,junior,0
50,79,principal,3
26,18,middle,1
19,25,middle,1
26,36,middle,1
59,205,principal,3
24,23,middle,1
44,19,middle,1
51,52,middle,1
15,96,principal,3
10,34,junior,0
85,18,senior,2
103,46,senior,2
18,26,middle,1
30,111,principal,3
20,45,middle,1
15,18,junior,0
21,29,middle,1
22,48,middle,1
13,92,principal,3
11,19,junior,0
10,18,junior,0
52,28,middle,1
34,43,middle,1
7,29,junior,0
4,31,junior,0
69,40,middle,1
42,28,middle,1
23,108,principal,3
16,18,junior,0
0,19,junior,0
3,22,junior,0
39,26,middle,1
70,37,middle,1
19,18,junior,0
19,23,middle,1
13,224,principal,3
24,88,principal,3
63,20,middle,1
40,148,principal,3
53,38,middle,1
1,22,junior,0
6,22,junior,0
48,53,middle,1
4,24,junior,0
53,30,middle,1
3,136,principal,3
70,84,principal,3
81,18,senior,2
13,20,junior,0
18,31,middle,1
18,23,junior,0
2,23,junior,0
11,33,junior,0
35,20,middle,1
36,21,middle,1
35,54,middle,1
33,21,middle,1
23,19,middle,1
32,50,middle,1
28,24,middle,1
26,50,middle,1
15,34,middle,1
26,54,middle,1
2,97,principal,3
30,152,principal,3
35,30,middle,1
10,116,principal,3
15,50,middle,1
133,83,senior,2
5,18,junior,0
13,20,junior,0
29,29,middle,1
38,85,principal,3
60,87,principal,3
18,23,junior,0
4,20,junior,0
11,18,junior,0
38,66,middle,1
12,47,middle,1
3,18,junior,0
31,21,middle,1
40,85,principal,3
19,59,middle,1
37,26,middle,1
20,25,middle,1
42,21,middle,1
1,19,junior,0
66,19,middle,1
39,32,middle,1
31,22,middle,1
46,25,middle,1
6,21,junior,0
3,21,junior,0
79,82,senior,2
1,28,junior,0
30,24,middle,1
45,48,middle,1
12,24,junior,0
77,44,senior,2
12,275,architect,4
109,364,architect,4
24,18,middle,1
8,68,middle,1
7,96,principal,3
11,69,middle,1
14,89,principal,3
16,38,middle,1
91,26,senior,2
34,130,principal,3
13,24,junior,0
9,39,junior,0
16,50,middle,1
221,20,senior,2
32,52,middle,1
45,28,middle,1
6,69,middle,1
109,70,senior,2
83,77,senior,2
11,31,junior,0
28,30,middle,1
41,46,middle,1
132,395,architect,4
14,25,junior,0
8,36,junior,0
0,22,junior,0
55,19,middle,1
39,22,middle,1
31,18,middle,1
29,32,middle,1
6,18,junior,0
5,21,junior,0
26,220,principal,3
32,20,middle,1
45,335,architect,4
24,22,middle,1
44,20,middle,1
27,75,middle,1
20,32,middle,1
39,47,middle,1
26,60,middle,1
20,44,middle,1
64,22,middle,1
33,63,middle,1
32,35,middle,1
67,31,middle,1
134,24,senior,2
11,67,middle,1
47,44,middle,1
15,21,junior,0
117,133,principal,3
60,120,principal,3
36,18,middle,1
89,77,senior,2
49,29,middle,1
25,28,middle,1
36,21,middle,1
15,26,junior,0
27,239,principal,3
26,185,principal,3
33,35,middle,1
25,35,middle,1
83,134,principal,3
12,23,junior,0
27,188,principal,3
10,19,junior,0
53,24,middle,1
25,29,middle,1
9,19,junior,0
12,21,junior,0
1,20,junior,0
70,40,middle,1
19,30,middle,1
27,49,middle,1
37,46,middle,1
60,80,principal,3
27,19,middle,1
58,19,middle,1
143,238,principal,3
33,19,middle,1
50,74,middle,1
12,76,middle,1
15,18,junior,0
88,28,senior,2
112,38,senior,2
19,18,junior,0
36,22,middle,1
21,50,middle,1
42,54,middle,1
0,19,junior,0
23,31,middle,1
28,30,middle,1
55,22,middle,1
12,21,junior,0
5,64,middle,1
30,47,middle,1
108,22,senior,2
17,131,principal,3
124,66,senior,2
7,20,junior,0
61,49,middle,1
15,29,junior,0
30,64,middle,1
24,27,middle,1
6,18,junior,0
61,31,middle,1
6,57,middle,1
46,22,middle,1
21,34,middle,1
80,30,senior,2
29,22,middle,1
5,27,junior,0
2,65,middle,1
12,25,junior,0
53,53,middle,1
16,63,middle,1
97,19,senior,2
82,65,senior,2
15,23,junior,0
7,31,junior,0
111,18,senior,2
41,106,principal,3
7,32,junior,0
17,22,junior,0
21,20,middle,1
218,41,senior,2
32,18,middle,1
13,20,junior,0
9,20,junior,0
40,85,principal,3
27,33,middle,1
37,22,middle,1
8,88,principal,3
61,218,principal,3
85,18,senior,2
32,24,middle,1
32,38,middle,1
17,25,junior,0
176,18,senior,2
3,18,junior,0
94,47,senior,2
31,56,middle,1
13,20,junior,0
11,23,junior,0
10,172,principal,3
18,76,middle,1
24,27,middle,1
21,24,middle,1
16,27,junior,0
21,54,middle,1
17,23,junior,0
36,26,middle,1
89,249,principal,3
22,35,middle,1
29,30,middle,1
26,33,middle,1
37,23,middle,1
17,23,junior,0
120,36,senior,2
22,23,middle,1
23,19,middle,1
34,37,middle,1
79,86,principal,3
30,53,middle,1
21,25,middle,1
59,174,principal,3
40,22,middle,1
91,54,senior,2
30,20,middle,1
3,52,junior,0
47,55,middle,1
72,77,senior,2
49,62,middle,1
57,36,middle,1
52,76,middle,1
12,115,principal,3
16,22,junior,0
9,28,junior,0
15,104,principal,3
18,29,middle,1
6,33,junior,0
4,19,junior,0
49,26,middle,1
171,47,senior,2
11,92,principal,3
143,29,senior,2
33,114,principal,3
86,216,principal,3
19,29,middle,1
90,204,principal,3
43,186,principal,3
26,32,middle,1
35,44,middle,1
9,23,junior,0
24,20,middle,1
3,114,principal,3
1,66,middle,1
43,21,middle,1
9,27,junior,0
43,19,middle,1
21,26,middle,1
97,26,senior,2
87,46,senior,2
14,22,junior,0
65,32,middle,1
30,24,middle,1
31,27,middle,1
21,22,middle,1
19,18,junior,0
12,21,junior,0
13,18,junior,0
